,Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Aircraft.Category,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,FAR.Description,Schedule,Purpose.of.flight,Air.carrier,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Month,Year,Total.People
74354,20130904X05544,Incident,ERA13IA396,2013-08-31,"Chesapeake, VA",United States,364649N,0762656W,PVG,Hampton Roads Executive,Non-Fatal,,Airplane,N2091W,PIPER,PA-28RT-201,No,1.0,Reciprocating,091,,Personal,CCM Inc.,0.0,0.0,0.0,2.0,VMC,,"Maintenance personnels inadequate inspection and compliance with a Federal Aviation Administration airworthiness directive, which resulted in an undetected corroded and cracked stabilator turnbuckle and the subsequent failure of the turnbuckle and loss of elevator control during takeoff.",25-09-2020,8.0,2013.0,2.0
74357,20130905X71214,Accident,ERA13CA399,2013-08-31,"Lakeland, FL",United States,039223N,0772845W,LAL,Lakeland Linder Rgnl,Non-Fatal,Substantial,Airplane,N5625Y,BREEZER AIRCRAFT,912ULS2,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The student pilots improper recovery from a bounced landing, which resulted in the collapse of the nose landing gear.",25-09-2020,8.0,2013.0,1.0
74358,20130906X51808,Accident,CEN13CA530,2013-08-31,"Plattsmouth, NE",United States,405654N,0095552W,KPMV,Plattsmouth Municipal,Non-Fatal,Substantial,Airplane,N4348C,AERONCA,7EC,No,1.0,Reciprocating,091,,Personal,TAILDRAGGER INC,0.0,0.0,0.0,2.0,VMC,,The pilot's loss of control during takeoff.,25-09-2020,8.0,2013.0,2.0
74359,20130906X61522,Accident,CEN13LA531,2013-08-31,"Paris, TX",United States,033379N,0952923W,PRX,Cox Field Airport,Non-Fatal,Substantial,Airplane,N862,CESSNA/WEAVER,305 - E,No,1.0,Reciprocating,091,,Personal,Pilot,0.0,0.0,0.0,1.0,VMC,,"The failure of a landing gear O-ring, which prevented the pilot from being able to maintain directional control of the airplane during landing.",25-09-2020,8.0,2013.0,1.0
74361,20130902X32141,Accident,WPR13CA395,2013-09-01,"Homedale, ID",United States,433340N,1165837W,PVT,Private,Non-Fatal,Substantial,Airplane,N212G,BEECH,C-50,No,2.0,Reciprocating,091,,Personal,BAILEY ORIN A,0.0,0.0,0.0,1.0,VMC,,"The pilot's delayed action to arrest a loss of altitude on short final, which resulted in a loss of aircraft control and collision with a fence post.",25-09-2020,9.0,2013.0,1.0
74362,20130903X70109,Accident,CEN13CA521,2013-09-01,"Osage Beach, MO",United States,038637N,0924050W,,,Non-Fatal,Substantial,Airplane,N407EV,EVEKTOR-AEROTECHNIK AS,SPORTSTAR,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The pilots failure to maintain aircraft control during initial climb in gusty wind conditions.,25-09-2020,9.0,2013.0,2.0
74365,20130905X83150,Accident,ERA13LA397,2013-09-01,"Hardwick, VT",United States,443148N,0072180W,NONE,Private Strip,Non-Fatal,Substantial,Airplane,N31915,AERONCA,65CA,No,1.0,Reciprocating,091,,Personal,RING DAVID M,0.0,0.0,2.0,0.0,VMC,,"The improper maintenance of the carburetor, which resulted in a total loss of engine power due to carburetor flooding. 
",25-09-2020,9.0,2013.0,2.0
74366,20130906X04335,Accident,ERA13CA400,2013-09-01,"Lafayette, TN",United States,363112N,0086329W,3M7,LAFAYETTE MUNI,Non-Fatal,Substantial,Airplane,N42548,MAXAIR DRIFTER,DRIFTER II,No,1.0,Reciprocating,091,,Personal,David A. Gregory,0.0,2.0,0.0,0.0,VMC,,"The pilot's failure to maintain aircraft control during the initial climb after takeoff in gusty wind conditions, which resulted in a hard off-airport landing.",25-09-2020,9.0,2013.0,2.0
74369,20130903X03549,Accident,CEN13LA518,2013-09-02,"Pearsall, TX",United States,284920N,0099632W,T30,Mc Kinley Field Airport,Non-Fatal,Substantial,Airplane,N9967Y,AMERICAN CHAMPION,7GCB,No,1.0,Reciprocating,091,,Personal,,0.0,2.0,0.0,0.0,VMC,,The failure of the rudder cable due to electrical arcing damage from contact with an unguarded battery and the pilot's subsequent loss of control during the go-around.,25-09-2020,9.0,2013.0,2.0
74370,20130903X23635,Accident,WPR13LA396,2013-09-02,"Sisters, OR",United States,441811N,1213155W,6K5,SISTERS EAGLE AIR,Non-Fatal,Substantial,Airplane,N102HA,FLIGHT DESIGN GMBH,CTSW,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's inadequate preflight fuel planning and poor decision-making, which resulted in fuel exhaustion and the subsequent loss of engine power. Contributing to the accident was the lack of documentation describing the limitations of the airplanes fuel system.",25-09-2020,9.0,2013.0,1.0
74371,20130903X84628,Accident,ERA13LA391,2013-09-02,"Mitchellville, MD",United States,385629N,0764620W,W00,Freeway Airport,Non-Fatal,Substantial,Airplane,N78951,MOONEY AIRCRAFT CORP.,M20C,No,1.0,Reciprocating,091,,Personal,TIVAY ALIREZA,0.0,0.0,3.0,0.0,VMC,,The pilots failure to ensure that the wing flaps were properly configured before takeoff. ,,9.0,2013.0,3.0
74374,20130904X44742,Accident,ANC13CA092,2013-09-03,"Skwentna, AK",United States,062445N,0153254W,,,Non-Fatal,Substantial,Airplane,N40205,PIPER,PA-18-150,No,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,1.0,VMC,,"The pilot's decision to take off from a remote, rough landing site in gusty wind conditions, which resulted in a loss of control.",25-09-2020,9.0,2013.0,2.0
74376,20130909X93855,Accident,ERA13FA402,2013-09-03,"Lenox Twp., PA",United States,414329N,0754135W,PS50,Huf,Fatal,Destroyed,Airplane,N41759,CESSNA,T-50,No,2.0,Reciprocating,091,,Personal,HUF THOMAS,2.0,0.0,0.0,0.0,IMC,,"The pilot's intentional visual flight into night instrument meteorological conditions and thunderstorms and his improper decision to takeoff without getting updated weather information after a briefer cautioned him during a previous flight that visual flight rules flight was not recommended along his route, which resulted in collision with trees and terrain during a visual approach.",25-09-2020,9.0,2013.0,2.0
74377,20130905X14247,Accident,CEN13CA526,2013-09-04,"Edgerton, MN",United States,435228N,0096757W,PVT,Private,Non-Fatal,Substantial,Airplane,N7393W,PIPER,PA-28-180,No,1.0,Reciprocating,091,,Personal,Lloyd Veld,0.0,0.0,0.0,1.0,VMC,,The pilot's delay in aborting the landing which resulted in the airplane contacting the terrain off the departure end of the runway.,25-09-2020,9.0,2013.0,1.0
74378,20130905X74217,Accident,CEN13WA527,2013-09-04,"Channel Islands, AO",United Kingdom,,,,,Fatal,Substantial,Airplane,N289CW,CESSNA,T303,No,2.0,Reciprocating,NUSN,,Personal,,2.0,0.0,0.0,0.0,,,,25-09-2020,9.0,2013.0,2.0
74383,20130905X52908,Accident,ERA13LA398,2013-09-05,"Fort Myers, FL",United States,263511N,0815147W,FMY,Page Field Airport,Non-Fatal,Substantial,Airplane,N210WS,CESSNA,210J,No,1.0,Reciprocating,091,,Personal,OLIN DAVID G,0.0,0.0,0.0,1.0,VMC,,"The failure of the landing gear hydraulic power pack system to provide sufficient pressure to lock the main landing gear in the down position. Contributing to the accident was the improper maintenance and inspection of the landing gear system, the pilots continued operation of the airplane with a known mechanical problem with the landing gear system, and the pilots failure to visually verify that the landing gear were down.",25-09-2020,9.0,2013.0,1.0
74385,20130916X75139,Accident,ANC13LA102,2013-09-05,"Nondalton, AK",United States,601231N,0155170W,,,Non-Fatal,Substantial,Airplane,N38262,PIPER,J3L-65,No,1.0,Reciprocating,091,,Personal,Patrick Paul Williams,0.0,0.0,0.0,2.0,VMC,,"The fracture and subsequent failure of the No. 4 cylinder exhaust valve during cruise flight, which resulted in a total loss of engine power.
",25-09-2020,9.0,2013.0,2.0
74386,20130906X35911,Accident,ANC13FA093,2013-09-06,"Glennallen, AK",United States,062324N,1473635W,,,Fatal,Substantial,Airplane,N170BN,CESSNA,170B,No,1.0,Reciprocating,091,,Personal,ZOBEL MICHAEL S,1.0,0.0,0.0,0.0,VMC,,"The pilots failure to maintain adequate airspeed while maneuvering at a low altitude, which resulted in an aerodynamic stall/spin and impact with the ground. ",25-09-2020,9.0,2013.0,1.0
74389,20130906X94639,Accident,CEN13CA528,2013-09-06,"Delavan, WI",United States,042382N,0088364W,C59,Lake Lawn Airport,Non-Fatal,Substantial,Airplane,N86586,BELLANCA,7ECA,No,1.0,Reciprocating,091,,Personal,Stick & Rudder LLC,0.0,1.0,0.0,0.0,VMC,,"The collision with a hawk during the takeoff roll, which resulted in a loss of directional control, runway excursion, and subsequent noseover.",25-09-2020,9.0,2013.0,1.0
74391,20130909X40737,Accident,ERA13LA405,2013-09-06,"Waxhaw, NC",United States,355150N,0804453W,,,Non-Fatal,Substantial,Airplane,N293SX,CROWDER MICHAEL H,SONEX,Yes,1.0,Reciprocating,091,,Personal,,0.0,1.0,0.0,0.0,VMC,,"The pilot/owner/builders improper routing of the engines crankshaft position sensor cable next to the engines exhaust system, which resulted in a total loss of engine power in flight.",25-09-2020,9.0,2013.0,1.0
74393,20130909X51125,Accident,ERA13LA406,2013-09-06,"Beaver Falls, PA",United States,404612N,0802329W,BVI,Beaver County Airport,Non-Fatal,Substantial,Airplane,N3940H,ENGINEERING & RESEARCH,415-D,No,1.0,Reciprocating,091,,Personal,FERREN LARRY,0.0,0.0,0.0,2.0,VMC,,"The owner/pilots failure to follow engine manufacturer recommendations for engine oil changes and spark plug cleaning and rotating when operating the airplane with 100 low lead fuel, which resulted in carbon buildup in the engine and the total loss of engine power due to the No. 3 cylinder exhaust valve being stuck open.",25-09-2020,9.0,2013.0,2.0
74394,20130911X23401,Accident,ERA13CA413,2013-09-06,"Monticello, KY",United States,036582N,0084516W,,,Non-Fatal,Substantial,Airplane,N1136L,LAKE,LA-4,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"An encounter with a large wave during water taxi, which resulted in the airplane nosing over.",25-09-2020,9.0,2013.0,2.0
74395,20130908X83231,Accident,WPR13CA401,2013-09-07,"Cascade, ID",United States,004595N,1145932W,,,Non-Fatal,Substantial,Airplane,N7075Z,SCHEEL STANLEY K,KITFOX-SERIES 7,Yes,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"

The pilot's failure to maintain a proper glide path, which resulted in a touchdown short of the  runway.",25-09-2020,9.0,2013.0,1.0
74397,20130909X85712,Accident,CEN13LA534,2013-09-07,"Castroville, TX",United States,292018N,0098512W,CVB,Castroville Municipal,Non-Fatal,Substantial,Airplane,N1732,BARROW,ROSE PARRAKEET,Yes,1.0,Reciprocating,091,,Personal,Timothy Barrow,0.0,0.0,0.0,1.0,VMC,,"The failure of the left main landing gear wheel on landing due to overstress, which resulted in the pilots loss of directional control. Contributing to the accident was the pilot's improper decision to install wheels with insufficient loading capacity for the airplane.",25-09-2020,9.0,2013.0,1.0
74398,20130910X10835,Accident,CEN13CA538,2013-09-07,"Hyannis, NE",United States,042034N,1014610W,1V2,Grant County Airport,Non-Fatal,Substantial,Airplane,N3480F,CESSNA,182J,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The pilot did not adequately compensate for the gusty wind conditions which resulted in a loss of directional control during the landing.,25-09-2020,9.0,2013.0,1.0
74399,20130911X05138,Accident,CEN13LA541,2013-09-07,"Gallup, NM",United States,353040N,1084722W,GUP,Gallup Municipal Airport,Non-Fatal,Substantial,Airplane,N561AT,CESSNA,180,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to maintain airplane directional control during the landing roll due to his diverted attention.,25-09-2020,9.0,2013.0,2.0
74400,20130918X50233,Accident,ERA13LA418,2013-09-07,"Louisa, VA",United States,038035N,0775813W,LKU,LOUISA COUNTY/FREEMAN FIELD,Non-Fatal,Substantial,Airplane,N9433,FLEET,7,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"Maintenance personnels improper service, adjustment, and inspection of the brakes, which resulted in a runway excursion and subsequent noseover.",25-09-2020,9.0,2013.0,2.0
74404,20130908X63200,Accident,WPR13FA400,2013-09-08,"Prineville, OR",United States,441725N,1205316W,S39,PRINEVILLE,Fatal,Substantial,Airplane,N65VG,CANTRELL LW,CHALLENGER II SP,Yes,1.0,Reciprocating,091,,Personal,Murray Allan Crowe,1.0,0.0,0.0,0.0,VMC,,The in-flight failure of the left elevator control torque tube. Contributing to the accident was the improper assembly of the elevator control torque tubes. ,,9.0,2013.0,1.0
74406,20130909X11953,Accident,ERA13LA408,2013-09-08,"Woodstock, CT",United States,413412N,0072036W,,,Non-Fatal,Substantial,Airplane,N7333P,PIPER,PA-24-250,No,1.0,Reciprocating,091,,Personal,ELMS JOHN H JR,0.0,1.0,0.0,0.0,VMC,,"The pilots improper preflight inspection, which resulted in fuel exhaustion and a total loss of engine power.",25-09-2020,9.0,2013.0,1.0
74407,20130909X20434,Accident,CEN13LA536,2013-09-08,"Woodstock, IL",United States,422124N,0883022W,,,Non-Fatal,Substantial,Airplane,N54WS,SWEET WAYNE A,BUSHBY MUSTANG II,Yes,1.0,Reciprocating,091,,Personal,ON FILE,0.0,2.0,0.0,0.0,VMC,,"The pilot's improper fuel management, which resulted in a loss of engine power due to fuel starvation.",25-09-2020,9.0,2013.0,2.0
74408,20130909X84734,Accident,ERA13LA407,2013-09-08,"Guntersville, AL",United States,342416N,0086162W,8A1,Guntersville Municipal,Non-Fatal,Substantial,Airplane,N8362C,PIPER,PA-32R-300,No,1.0,Reciprocating,091,,Personal,BONDS THOMAS P,0.0,2.0,0.0,0.0,VMC,,"The improper installation of the engine magneto by unknown maintenance personnel, which resulted in the magneto separating from the engine and a subsequent total loss of engine power. Contributing to the accident was the pilot's delay in proceeding directly to the nearest airport and his failure to prevent the automatic extension of the landing gear following the total loss of engine power, which resulted in a landing undershoot.",25-09-2020,9.0,2013.0,2.0
74409,20130910X71433,Accident,ERA13LA409,2013-09-08,"Doylestown, PA",United States,401959N,0075720W,DYL,Doylestown Airport,Non-Fatal,Substantial,Airplane,N57JK,PIPER,PA-31P,No,2.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"A leaking parking brake valve, which allowed air to enter the left brake line and resulted in the eventual failure of the left wheel brake during the landing roll.",25-09-2020,9.0,2013.0,1.0
74410,20130910X94248,Accident,WPR13CA403,2013-09-08,"Nashua, MT",United States,481754N,1061530W,,,Non-Fatal,Substantial,Airplane,N5515V,MAULE,M-7-260C,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,"The pilot's failure to maintain clearance from a berm during the takeoff, which resulted in a loss of directional control.  

",25-09-2020,9.0,2013.0,1.0
74411,20130911X20848,Accident,CEN13CA543,2013-09-08,"Chippewa Falls, WI",United States,045057N,0912615W,PVT,Private,Non-Fatal,Substantial,Airplane,N23683,TAYLORCRAFT,BL 65,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,1.0,0.0,VMC,,The loss of engine power after takeoff due to carburetor icing.,25-09-2020,9.0,2013.0,1.0
74412,20130911X64815,Accident,ERA13CA414,2013-09-08,"Shellman Bluff, GA",United States,313822N,0811944W,1GA0,EAGLE NECK,Non-Fatal,Substantial,Airplane,N7619X,CESSNA,172B,No,1.0,Reciprocating,091,,Personal,WILSON CURTIS E,0.0,0.0,0.0,1.0,VMC,,An inadvertent collision with a deer during landing.,25-09-2020,9.0,2013.0,1.0
74413,20130911X71428,Accident,ANC13CA096,2013-09-08,"Talkeetna, AK",United States,062540N,1494049W,,,Non-Fatal,Substantial,Airplane,N4483Z,PIPER,PA 18-150,No,1.0,Unknown,091,,Personal,,0.0,0.0,0.0,2.0,VMC,,"The pilot's delayed decision to go-around, which resulted in a collision with water.",25-09-2020,9.0,2013.0,2.0
74414,20130916X84712,Accident,ERA13CA415,2013-09-08,"Edgartown, MA",United States,412130N,0703128W,1B2,KATAMA AIRPARK,Non-Fatal,Substantial,Airplane,N771WG,HAWKER BEECHCRAFT CORP,G36,No,1.0,Reciprocating,091,,Personal,William J Greco,0.0,0.0,0.0,2.0,VMC,,The pilot's failure to achieve a proper takeoff profile prior to raising the landing gear resulting in a collision with terrain.,25-09-2020,9.0,2013.0,2.0
74415,20130924X42839,Accident,WPR13CA421,2013-09-08,"Eugene, OR",United States,044728N,1231243W,EUG,MAHLON SWEET FIELD,Non-Fatal,Substantial,Airplane,N30265,CESSNA AIRCRAFT CO,E162,No,1.0,Reciprocating,091,,Personal,HILLSBORO AVIATION INC,0.0,0.0,0.0,2.0,VMC,,The pilot's improper flare that resulted in a bounced landing.,25-09-2020,9.0,2013.0,2.0
74416,20130909X72922,Accident,WPR13LA402,2013-09-09,"Long Beach, CA",United States,334849N,0118948W,LGB,LONG BEACH /DAUGHERTY FIELD/,Non-Fatal,Substantial,Airplane,N42EP,CESSNA,172N,No,1.0,Reciprocating,091,,Personal,,0.0,0.0,0.0,1.0,VMC,,The total loss of engine power during initial climb due to debris within the carburetor mixture metering sleeve.,25-09-2020,9.0,2013.0,1.0
74417,20130910X21958,Accident,ANC13FA095,2013-09-09,"Big Lake, AK",United States,612734N,0150525W,,,Fatal,Substantial,Airplane,N701MG,ZENITH,701,Yes,1.0,Reciprocating,091,,Personal,WHEDBEE KENNETH MIKEL TRUSTEE,1.0,0.0,1.0,0.0,VMC,,"The pilot's failure to maintain adequate airspeed while maneuvering at a low altitude, which resulted in a stall and subsequent spin from which he could not recover.",25-09-2020,9.0,2013.0,2.0
74419,20130917X54848,Accident,ANC13FAMS2,2013-09-09,"Yakutat, AK",United States,593012N,1393937W,,,Fatal,Destroyed,Airplane,N3705W,PIPER,PA-32-260,No,1.0,Reciprocating,091,,Personal,,1.0,0.0,0.0,0.0,VMC,,Undetermined because the pilot and airplane were not found. ,,9.0,2013.0,1.0
74421,20131104X42426,Accident,WPR13LA432,2013-09-09,"Hemet, CA",United States,033444N,0117112W,HMT,HEMET-RYAN,Non-Fatal,Substantial,Airplane,N9923U,GRUMMAN AMERICAN AVN. CORP.,AA 1C,No,1.0,Reciprocating,091,,Personal,William Ralph Eddings,0.0,2.0,0.0,0.0,VMC,,"The airplanes hard landing due to the pilots failure to maintain sufficient airspeed while on approach after shutting down the engine because of the smoke in the cockpit from a burnt wire that originated from the alternator field terminal and extended to the cockpit.
",25-09-2020,9.0,2013.0,2.0
74423,20130912X31640,Accident,CEN13CA545,2013-09-10,"Mullen, NE",United States,042231N,0101332W,PVT,Private Airstrip,Non-Fatal,Substantial,Airplane,N611WE,SWEDENER,RANS S-6ES,Yes,1.0,Reciprocating,091,,Personal,SWENDENER,0.0,0.0,0.0,1.0,VMC,,"The gopher holes and soft terrain the airplane encountered, which resulted in the airplane nosing over.",25-09-2020,9.0,2013.0,1.0
